reference_joconde,match_status,match_method,rights_status,license,titre_joconde,musee_joconde,artistes,wikidata_qid,commons_file,source_page_url,file_url,credit,creator,license_url,match_evidence,verified_by,verified_at,note_verification
000PE001737,exact,joconde_id,unknown,,LES ENFANTS JARDINIERS : L'HIVER,musée du Louvre,Charles Le Brun,Q29847577,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE002384,exact,joconde_id,unknown,,PORTRAIT D'HOMME ; DIT AUTREFOIS DE WILLIAM BENTINCK,musée du Louvre,Hyacinthe Rigaud,Q29840293,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE002919,exact,joconde_id,open,Public domain,LE CHRIST A LA COLONNE,musée du Louvre,Simon Vouet,Q29837334,"Vouet - Atelier de - Le Christ à la colonne, 1635 - 1640, INV 8066 ; MR 2052.jpg","https://commons.wikimedia.org/wiki/File:Vouet_-_Atelier_de_-_Le_Christ_%C3%A0_la_colonne,_1635_-_1640,_INV_8066_;_MR_2052.jpg",https://upload.wikimedia.org/wikipedia/commons/5/54/Vouet_-_Atelier_de_-_Le_Christ_%C3%A0_la_colonne%2C_1635_-_1640%2C_INV_8066_%3B_MR_2052.jpg,https://collections.louvre.fr/recherche?page=1&author%5B0%5D=2338&collection%5B0%5D=6,Simon Vouet,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE003328,exact,joconde_id,open,Public domain,Portrait dit du comte de Montrose,musée du Louvre,Van Dyck,Q29656723,"VAN DYCK Anton (école) ; anonyme - Portrait dit du comte de Montrose, RF 2119.jpg","https://commons.wikimedia.org/wiki/File:VAN_DYCK_Anton_(%C3%A9cole)_;_anonyme_-_Portrait_dit_du_comte_de_Montrose,_RF_2119.jpg",https://upload.wikimedia.org/wikipedia/commons/8/8a/VAN_DYCK_Anton_%28%C3%A9cole%29_%3B_anonyme_-_Portrait_dit_du_comte_de_Montrose%2C_RF_2119.jpg,https://www.pop.culture.gouv.fr/notice/joconde/000PE003328,Manner of Anthony van Dyck,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE005364,exact,joconde_id,open,Public domain,"Anne-Marie-Louise d'Orléans, Duchesse de Montpensier, dite La Grande Mademoiselle (1627-1693)",musée national des châteaux de Versailles et de Trianon,Pierre Mignard,Q65097273,"Anne Marie Louise d'Orléans holding a portrait of her father Gaston de France, Jean Nocret.jpg","https://commons.wikimedia.org/wiki/File:Anne_Marie_Louise_d%27Orl%C3%A9ans_holding_a_portrait_of_her_father_Gaston_de_France,_Jean_Nocret.jpg",https://upload.wikimedia.org/wikipedia/commons/f/f9/Anne_Marie_Louise_d%27Orl%C3%A9ans_holding_a_portrait_of_her_father_Gaston_de_France%2C_Jean_Nocret.jpg,photo.rmn.fr,Attributed to Jean Nocret / Formerly attributed to Pierre Mignard I,,joconde_id_match,auto,2026-07-29,
000PE006178,exact,joconde_id,open,Public domain,"FRANCOISE DE LONGWY, COMTESSE DE CHABOT (1510-?)",musée national des châteaux de Versailles et de Trianon,Corneille de Lyon,Q21503474,"Corneille de Lyon - Françoise de Longwy, femme de Philippe Chabot (huile sur bois).jpg","https://commons.wikimedia.org/wiki/File:Corneille_de_Lyon_-_Fran%C3%A7oise_de_Longwy,_femme_de_Philippe_Chabot_(huile_sur_bois).jpg",https://upload.wikimedia.org/wikipedia/commons/9/90/Corneille_de_Lyon_-_Fran%C3%A7oise_de_Longwy%2C_femme_de_Philippe_Chabot_%28huile_sur_bois%29.jpg,Xavier Caré,Corneille de Lyon,,joconde_id_match,auto,2026-07-29,
000PE006180,exact,joconde_id,unknown,,"ANNE STUART, DAME D'AUBIGNY",musée national des châteaux de Versailles et de Trianon,Corneille de Lyon,Q53847850,,,,,,,joconde_id_match,auto,2026-07-29,
000PE006215,exact,joconde_id,open,Public domain,"CATHERINE DE MEDICIS, REINE DE FRANCE (1519-1589) ; DITE AUTREFOIS MARGUERITE DE FRANCE, DUCHESSE DE SAVOIE",musée national des châteaux de Versailles et de Trianon,Corneille de Lyon,Q51869947,Corneille de Lyon - Catherine de Médicis.jpg,https://commons.wikimedia.org/wiki/File:Corneille_de_Lyon_-_Catherine_de_M%C3%A9dicis.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Corneille_de_Lyon_-_Catherine_de_M%C3%A9dicis.jpg,Own work,François de Dijon,,joconde_id_match,auto,2026-07-29,
000PE006218,exact,joconde_id,open,Public domain,"MADELEINE DE FRANCE, REINE D'ECOSSE (1520-1537) ; DITE AUTREFOIS MARGUERITE DE BOURBON, DUCHESSE DE NEVERS",musée national des châteaux de Versailles et de Trianon,Corneille de Lyon,Q53582960,Corneille de Lyon - Madeleine de Valois (1520-1536) - Château de Versailles.jpg,https://commons.wikimedia.org/wiki/File:Corneille_de_Lyon_-_Madeleine_de_Valois_(1520-1536)_-_Ch%C3%A2teau_de_Versailles.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4a/Corneille_de_Lyon_-_Madeleine_de_Valois_%281520-1536%29_-_Ch%C3%A2teau_de_Versailles.jpg,RMN-GP [1],Workshop of Corneille de Lyon,,joconde_id_match,auto,2026-07-29,
000PE006222,exact,joconde_id,unknown,,"INCONNUE ; DITE AUTREFOIS PHILIPPINE DE MONTESPEDON, PRINCESSE DE LA ROCHE-SUR-YON",musée national des châteaux de Versailles et de Trianon,Corneille de Lyon,Q90174929,,,,,,,joconde_id_match,auto,2026-07-29,
000PE006238,exact,joconde_id,unknown,,"LOUISE DE HALLUIN, DAME DE CYPIERRE (?-1584)",musée national des châteaux de Versailles et de Trianon,Corneille de Lyon,Q54152755,,,,,,,joconde_id_match,auto,2026-07-29,
000PE006239,exact,joconde_id,open,Public domain,"JEANNE DE HALLUIN, DAME D'ALLUYE",musée national des châteaux de Versailles et de Trianon,Corneille de Lyon,Q53576506,Corneille de Lyon - Jeanne van Halewijn (1530-1580).jpg,https://commons.wikimedia.org/wiki/File:Corneille_de_Lyon_-_Jeanne_van_Halewijn_(1530-1580).jpg,https://upload.wikimedia.org/wikipedia/commons/2/22/Corneille_de_Lyon_-_Jeanne_van_Halewijn_%281530-1580%29.jpg,roglo.eu,Corneille de Lyon,,joconde_id_match,auto,2026-07-29,
000PE006257,exact,joconde_id,unknown,,"CHARLES DE LA ROCHEFOUCAULD, COMTE DE RANDAN (?-1562)",musée national des châteaux de Versailles et de Trianon,Corneille de Lyon,Q54152810,,,,,,,joconde_id_match,auto,2026-07-29,
000PE006526,exact,joconde_id,open,Public domain,"Philippe de France, duc d'Orléans, frère de Louis XIV dit Monsieur (1640-1701)",musée national des châteaux de Versailles et de Trianon,Pierre Mignard,Q65097512,"Philippe of France, Duke of Orléans from the workshop of Pierre Mignard (Versailles).jpg","https://commons.wikimedia.org/wiki/File:Philippe_of_France,_Duke_of_Orl%C3%A9ans_from_the_workshop_of_Pierre_Mignard_(Versailles).jpg",https://upload.wikimedia.org/wikipedia/commons/f/fb/Philippe_of_France%2C_Duke_of_Orl%C3%A9ans_from_the_workshop_of_Pierre_Mignard_%28Versailles%29.jpg,"Versailles, châteaux de Versailles et de Trianon",Unidentified painter / French School / Formerly attributed to Pierre Mignard I,,inventory_match;joconde_id_match,auto,2026-07-29,
000PE006870,exact,joconde_id,unknown,,ANNE DU PLESSIS-LIANCOURT,musée national des châteaux de Versailles et de Trianon,Corneille de Lyon,Q54172769,,,,,,,joconde_id_match,auto,2026-07-29,
000PE007018,exact,joconde_id,open,Public domain,"Marie-Anne-Louise d'Orléans, Mademoiselle de Montpensier dite La Grande Mademoiselle (1627-1693)",musée national des châteaux de Versailles et de Trianon,Pierre Mignard,Q59211508,"Anne Marie Louise d'Orléans, Duchess of Montpensier, La Grande Mademoiselle - Versailles MV 3476.jpg","https://commons.wikimedia.org/wiki/File:Anne_Marie_Louise_d%27Orl%C3%A9ans,_Duchess_of_Montpensier,_La_Grande_Mademoiselle_-_Versailles_MV_3476.jpg",https://upload.wikimedia.org/wikipedia/commons/f/fa/Anne_Marie_Louise_d%27Orl%C3%A9ans%2C_Duchess_of_Montpensier%2C_La_Grande_Mademoiselle_-_Versailles_MV_3476.jpg,photo.rmn.fr Réunion des musées nationaux,Attributed to Gilbert de Sève,,joconde_id_match,auto,2026-07-29,
000PE007045,exact,joconde_id,open,Public domain,"Henriette-Anne d'Angleterre, Duchesse d'Orleans, dite Madame (1644-1670)",musée national des châteaux de Versailles et de Trianon,Pierre Mignard,Q65097319,"Henriette-Anne d'Angleterre, duchesse d'Orléans, dite Madame.jpg","https://commons.wikimedia.org/wiki/File:Henriette-Anne_d%27Angleterre,_duchesse_d%27Orl%C3%A9ans,_dite_Madame.jpg",https://upload.wikimedia.org/wikipedia/commons/e/ed/Henriette-Anne_d%27Angleterre%2C_duchesse_d%27Orl%C3%A9ans%2C_dite_Madame.jpg,https://www.ucalgary.ca/~mamaes/henrietteanne.jpg,Attributed to Nicolas Mignard / Attributed to Pierre Mignard I / Attributed to Jean Nocret / Formerly attributed to Nicolas de Largillière,,joconde_id_match,auto,2026-07-29,
000PE007583,exact,joconde_id,unknown,,"PHILIPPE CHABOT, AMIRAL DE FRANCE (?-1543)",musée national des châteaux de Versailles et de Trianon,Corneille de Lyon,Q90174651,,,,,,,joconde_id_match,auto,2026-07-29,
000PE007586,exact,joconde_id,unknown,,"RENE D'AMONCOURT, SEIGNEUR DE MONTIGNY-SUR-AUBE (1483-?)",musée national des châteaux de Versailles et de Trianon,Corneille de Lyon,Q90174654,,,,,,,joconde_id_match,auto,2026-07-29,
000PE007610,exact,joconde_id,unknown,,"CHARLES DE LA ROCHEFOUCAULD, COMTE DE RANDAN (?-1562)",musée national des châteaux de Versailles et de Trianon,Corneille de Lyon,Q90174772,,,,,,,joconde_id_match,auto,2026-07-29,
000PE007938,exact,joconde_id,open,Public domain,"LOUIS-FRANCOIS DE BOURBON, PRINCE DE CONTI (1717-1776)",musée national des châteaux de Versailles et de Trianon,Hyacinthe Rigaud,Q111296863,"Atelier de Pierre Gobert - Louis-François de Bourbon, prince de Conti - Versailles MV 4397.png","https://commons.wikimedia.org/wiki/File:Atelier_de_Pierre_Gobert_-_Louis-Fran%C3%A7ois_de_Bourbon,_prince_de_Conti_-_Versailles_MV_4397.png",https://upload.wikimedia.org/wikipedia/commons/3/37/Atelier_de_Pierre_Gobert_-_Louis-Fran%C3%A7ois_de_Bourbon%2C_prince_de_Conti_-_Versailles_MV_4397.png,https://www.google.co.uk/search?hl=en&rlz=1C1CHFX_en-GBGB470GB470&q,Workshop of Pierre Gobert,,joconde_id_match,auto,2026-07-29,
000PE007944,exact,joconde_id,open,Public domain,"JOSEPH-JEAN-BAPTISTE FLEURIAU, SEIGNEUR D'ARMENONVILLE, GARDE DES SCEAUX (1660-1728)",musée national des châteaux de Versailles et de Trianon,Hyacinthe Rigaud,Q130207591,"Fleuriau d'Armenonville, Joseph.jpg","https://commons.wikimedia.org/wiki/File:Fleuriau_d%27Armenonville,_Joseph.jpg",https://upload.wikimedia.org/wikipedia/commons/1/14/Fleuriau_d%27Armenonville%2C_Joseph.jpg,http://fr.wikipedia.org/wiki/Image:Fleuriau_d%27Armenonville%2C_Joseph.jpg,School of Hyacinthe Rigaud,,joconde_id_match,auto,2026-07-29,
000PE007962,exact,joconde_id,unknown,,"Noël Jouvenet (mort en 1716), sculpteur",musée national des châteaux de Versailles et de Trianon,Nicolas de Largillière,Q116284850,,,,,,,joconde_id_match,auto,2026-07-29,
000PE008279,exact,joconde_id,open,Public domain,BERTRAND BARERE DE VIEUZAC (1755-1841),musée national des châteaux de Versailles et de Trianon,Greuze,Q131574226,Barére de Vieuzac.JPG,https://commons.wikimedia.org/wiki/File:Bar%C3%A9re_de_Vieuzac.JPG,https://upload.wikimedia.org/wikipedia/commons/1/10/Bar%C3%A9re_de_Vieuzac.JPG,Joconde database : entry 000PE008279,Formerly attributed to Jean-Baptiste Greuze / Unidentified painter,,joconde_id_match,auto,2026-07-29,
000PE008553,exact,joconde_id,open,Public domain,LE BON SAMARITAIN,musée du Louvre,Rembrandt,Q21885275,Rembrandt - The Good Samaritan - Louvre.jpg,https://commons.wikimedia.org/wiki/File:Rembrandt_-_The_Good_Samaritan_-_Louvre.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Rembrandt_-_The_Good_Samaritan_-_Louvre.jpg,https://archive.org/stream/gri_33125004476327#page/n340/mode/1up,Constantijn à Renesse,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE008558,exact,joconde_id,open,Public domain,HENDRICKJE STOFFELS EN VENUS,musée du Louvre,Rembrandt,Q21499498,Vénus et l'Amour de Rembrandt.jpg,https://commons.wikimedia.org/wiki/File:V%C3%A9nus_et_l%27Amour_de_Rembrandt.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f5/V%C3%A9nus_et_l%27Amour_de_Rembrandt.jpg,Own work,JackyM59,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE008561,exact,joconde_id,open,Public domain,REMBRANDT A LA TOQUE SUR FOND D'ARCHITECTURE,musée du Louvre,Rembrandt,Q18226124,"Rembrandt, autoritratto col tocco su sfondo architettonico, 1639 02.jpg","https://commons.wikimedia.org/wiki/File:Rembrandt,_autoritratto_col_tocco_su_sfondo_architettonico,_1639_02.jpg",https://upload.wikimedia.org/wikipedia/commons/1/1d/Rembrandt%2C_autoritratto_col_tocco_su_sfondo_architettonico%2C_1639_02.jpg,www.photo.rmn.fr : Home : Info : Pic,Attributed to Rembrandt,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE008563,exact,joconde_id,open,Public domain,Etude de vieillard,musée du Louvre,Rembrandt,Q21669424,Rembrandt - Portrait of an old man with a beard - INV 1748.jpg,https://commons.wikimedia.org/wiki/File:Rembrandt_-_Portrait_of_an_old_man_with_a_beard_-_INV_1748.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1c/Rembrandt_-_Portrait_of_an_old_man_with_a_beard_-_INV_1748.jpg,This image is available from the Netherlands Institute for Art History under digital ID 232215 .,Rembrandt,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE008564,exact,joconde_id,open,Public domain,"Portrait de jeune homme, dit autrefois : Portrait de Titus",musée du Louvre,Rembrandt,Q21674750,Rembrandt - Portrait of a Young Man with Moustache.jpg,https://commons.wikimedia.org/wiki/File:Rembrandt_-_Portrait_of_a_Young_Man_with_Moustache.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5f/Rembrandt_-_Portrait_of_a_Young_Man_with_Moustache.jpg,http://www.culture.gouv.fr/Wave/image/joconde/0337/m503604_p0006733-001_p.jpg,Workshop of Rembrandt,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE008571,exact,joconde_id,open,Public domain,Jeune homme au bâton,musée du Louvre,Rembrandt,Q21935248,Rembrant - Portrait of a Man with a Staff.jpg,https://commons.wikimedia.org/wiki/File:Rembrant_-_Portrait_of_a_Man_with_a_Staff.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3b/Rembrant_-_Portrait_of_a_Man_with_a_Staff.jpg,Joconde,Workshop of Rembrandt,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE008787,exact,joconde_id,open,Public domain,"Anne d'Autriche (1601-1666) , reine de France",musée du Louvre,Rubens,Q29655311,"After Rubens - Anne of Austria, Queen of France - Louvre INV 1794.jpg","https://commons.wikimedia.org/wiki/File:After_Rubens_-_Anne_of_Austria,_Queen_of_France_-_Louvre_INV_1794.jpg",https://upload.wikimedia.org/wikipedia/commons/2/25/After_Rubens_-_Anne_of_Austria%2C_Queen_of_France_-_Louvre_INV_1794.jpg,https://collections.louvre.fr/en/ark:/53355/cl010060852,After Peter Paul Rubens,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE008806,exact,joconde_id,unknown,,TETE DE VIEILLARD,musée du Louvre,Van Dyck ; Rubens,Q29655250,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE008824,exact,joconde_id,unknown,,SINGES AU CORPS DE GARDE,musée du Louvre,David Téniers,Q29655212,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE008863,exact,joconde_id,open,Public domain,Les bulles de savon,musée du Louvre,David Téniers,Q29655113,"Jan van Kessel (I) and David Teniers (II) (attributed to) - Soap bubbles, allegory of Vanitas.jpg","https://commons.wikimedia.org/wiki/File:Jan_van_Kessel_(I)_and_David_Teniers_(II)_(attributed_to)_-_Soap_bubbles,_allegory_of_Vanitas.jpg",https://upload.wikimedia.org/wikipedia/commons/0/09/Jan_van_Kessel_%28I%29_and_David_Teniers_%28II%29_%28attributed_to%29_-_Soap_bubbles%2C_allegory_of_Vanitas.jpg,https://collections.louvre.fr/en/ark:/53355/cl010061607,Attributed to David Teniers the Younger / Jan van Kessel the Elder,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE008864,exact,joconde_id,unknown,,LA KERMESSE,musée du Louvre,David Téniers,Q29655110,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE008889,exact,joconde_id,unknown,,CORPS DE GARDE DE SINGES MILITAIRES,musée du Louvre,David Téniers,Q29655005,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE008890,exact,joconde_id,unknown,,CHATS AMENES DEVANT UN TRIBUNAL MILITAIRE DE SINGES,musée du Louvre,David Téniers,Q29655002,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE008895,exact,joconde_id,unknown,,PORTRAIT EQUESTRE DE FERDINAND INFANT D'ESPAGNE,musée du Louvre,Van Dyck,Q29654990,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE008917,exact,joconde_id,unknown,,SAINT JEAN-BAPTISTE ENFANT DANS UN PAYSAGE,musée du Louvre,Van Dyck,Q29654940,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE009639,exact,joconde_id,open,Public domain,ADORATION DES MAGES,musée de Tessé,Philippe de Champaigne,Q130379444,Champaigne Adoration des mages Le Mans.jpg,https://commons.wikimedia.org/wiki/File:Champaigne_Adoration_des_mages_Le_Mans.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e9/Champaigne_Adoration_des_mages_Le_Mans.jpg,https://dhistoire-et-dart.com/Fortunecritique/Champaignejeune4s4cat.html,Champaigne,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE009680,exact,joconde_id,open,Public domain,PORTRAIT DU MARECHAL DE TESSE (1650-1725),musée de Tessé,Hyacinthe Rigaud,Q121547931,Le maréchal de Tessé.JPG,https://commons.wikimedia.org/wiki/File:Le_mar%C3%A9chal_de_Tess%C3%A9.JPG,https://upload.wikimedia.org/wikipedia/commons/d/d9/Le_mar%C3%A9chal_de_Tess%C3%A9.JPG,Musée des Beaux-arts du Mans,Hyacinthe Rigaud,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE010874,exact,joconde_id,open,Public domain,VANITE,musée de Tessé,Philippe de Champaigne,Q3873328,StillLifeWithASkull.jpg,https://commons.wikimedia.org/wiki/File:StillLifeWithASkull.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ae/StillLifeWithASkull.jpg,"Web Gallery of Art : Image Info about artwork wga QS:P11807,""c/champaig/vanitas""",Philippe de Champaigne,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE011191,exact,joconde_id,open,Public domain,"JEAN DU VERGER DE HAURANNE, ABBE DE SAINT-CYRAN (1581-1643)",musée national des châteaux de Versailles et de Trianon,Philippe de Champaigne,Q106574700,Jean Duvergier de Hauranne.jpg,https://commons.wikimedia.org/wiki/File:Jean_Duvergier_de_Hauranne.jpg,https://upload.wikimedia.org/wikipedia/commons/3/39/Jean_Duvergier_de_Hauranne.jpg,"Collections du Château de Versailles, MV 5990",Philippe de Champaigne,,joconde_id_match,auto,2026-07-29,
000PE011341,exact,joconde_id,open,Public domain,La dauphine Christine de Bavière (1660-1690),musée national des châteaux de Versailles et de Trianon,Pierre Mignard,Q121092804,"Troy, after François de - Maria Anna Victoria of Bavaria - Versailles, MV5557.png","https://commons.wikimedia.org/wiki/File:Troy,_after_Fran%C3%A7ois_de_-_Maria_Anna_Victoria_of_Bavaria_-_Versailles,_MV5557.png",https://upload.wikimedia.org/wikipedia/commons/3/34/Troy%2C_after_Fran%C3%A7ois_de_-_Maria_Anna_Victoria_of_Bavaria_-_Versailles%2C_MV5557.png,http://www.bayern-france.info/pdf/Kapitel_2_Beitrag_2_neu.pdf,Workshop of François de Troy / School of Pierre Mignard I,,joconde_id_match,auto,2026-07-29,
000PE011526,exact,joconde_id,unknown,,"Portrait présumé du peintre Charles Le Brun jeune, présentant le portrait d'un militaire",musée national des châteaux de Versailles et de Trianon,Charles Le Brun,Q115672556,,,,,,,joconde_id_match,auto,2026-07-29,
