reference,statut,licence,credit,raison,artistes,musee,ville,titre,presence_image,artiste_sous_droits,image,notice_pop,http,verifie_le
50350020366,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Adolph Menzel,musée du Louvre,Paris,"Un homme à cheval, tenant une lance",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350020366/d0020366-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350020366,200,2026-07-29
50350020367,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Adolph Menzel,musée du Louvre,Paris,Etude d'après une sculpture,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350020367/d0020367-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350020367,200,2026-07-29
50350020368,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Adolph Menzel,musée du Louvre,Paris,Une figure se penchant,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350020368/d0020368-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350020368,200,2026-07-29
50350020369,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Adolph Menzel,musée du Louvre,Paris,"Une femme, assise, lisant",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350020369/d0020369-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350020369,200,2026-07-29
50350020370,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Adolph Menzel,musée du Louvre,Paris,Etude d'élément architectural,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350020370/d0020370-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350020370,200,2026-07-29
50350020371,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Adolph Menzel,musée du Louvre,Paris,Gribouillage,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350020371/d0020371-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350020371,200,2026-07-29
50350020372,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Adolph Menzel,musée du Louvre,Paris,Autoportrait,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350020372/d0020372-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350020372,200,2026-07-29
50350020373,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Adolph Menzel,musée du Louvre,Paris,Esquisse de portrait,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350020373/d0020373-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350020373,200,2026-07-29
50350020374,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Adolph Menzel,musée du Louvre,Paris,Scène nocturne,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350020374/d0020374-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350020374,200,2026-07-29
50350022056,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Ingres,musée du Louvre,Paris,Femme nue couchée sur un rocher,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350022056/d0022056-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350022056,200,2026-07-29
50350026082,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Rubens,musée du Louvre,Paris,"Tête de femme, vue de face",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350026082/d0026082-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350026082,200,2026-07-29
50350026083,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Rubens,musée du Louvre,Paris,Marsyas attaché,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350026083/d0026083-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350026083,200,2026-07-29
50350026085,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Rubens,musée du Louvre,Paris,"La maison Becelaar, près d'Ypres",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350026085/d0026085-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350026085,200,2026-07-29
50350029127,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Greuze,musée du Louvre,Paris,Etude de main,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350029127/d0029127-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350029127,200,2026-07-29
50350029128,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Greuze,musée du Louvre,Paris,Etude de main,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350029128/d0029128-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350029128,200,2026-07-29
50350029129,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Greuze,musée du Louvre,Paris,Etude de main gauche,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350029129/d0029129-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350029129,200,2026-07-29
50350029131,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Greuze,musée du Louvre,Paris,Main tenant une étoffe,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350029131/d0029131-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350029131,200,2026-07-29
50350029132,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Greuze,musée du Louvre,Paris,Main tenant un objet,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350029132/d0029132-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350029132,200,2026-07-29
50350029137,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Greuze,musée du Louvre,Paris,Tête de jeune fille,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350029137/d0029137-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350029137,200,2026-07-29
50350030449,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Paul Bril,musée du Louvre,Paris,Paysage avec une maison et une tour,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350030449/d0030449-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350030449,200,2026-07-29
50350030727,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Claude Lorrain,musée du Louvre,Paris,"Arc de Janus, à Rome",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350030727/d0030727-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350030727,200,2026-07-29
50350030728,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Claude Lorrain,musée du Louvre,Paris,Carrières,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350030728/d0030728-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350030728,200,2026-07-29
50350030729,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Claude Lorrain,musée du Louvre,Paris,Vue d'une grotte,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350030729/d0030729-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350030729,200,2026-07-29
50350030730,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Claude Lorrain,musée du Louvre,Paris,"Ruines antiques, et bouquet d'arbres avec figures",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350030730/d0030730-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350030730,200,2026-07-29
50350030731,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Claude Lorrain,musée du Louvre,Paris,Edifice antique ruiné,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350030731/d0030731-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350030731,200,2026-07-29
50350030732,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Claude Lorrain,musée du Louvre,Paris,Ruines d'un édifice antique à portique,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350030732/d0030732-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350030732,200,2026-07-29
50350030733,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Claude Lorrain,musée du Louvre,Paris,Paysage avec pin parasol,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350030733/d0030733-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350030733,200,2026-07-29
50350030735,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Fragonard,musée du Louvre,Paris,Paysans au bord d'une rivière,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350030735/d0030735-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350030735,200,2026-07-29
50350030736,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Fragonard,musée du Louvre,Paris,"Couple, et serviteur, en promenade",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350030736/d0030736-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350030736,200,2026-07-29
50350030737,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Fragonard,musée du Louvre,Paris,Personnages près d'une église,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350030737/d0030737-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350030737,200,2026-07-29
50350030738,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Fragonard,musée du Louvre,Paris,"Vaste bâtiment surmonté d'une tonnelle, dans un parc",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350030738/d0030738-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350030738,200,2026-07-29
50350030809,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Le Guerchin,musée du Louvre,Paris,La Vierge à l'Enfant apparait à saint Nicolas de Bari,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350030809/d0030809-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350030809,200,2026-07-29
50350030817,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Greuze,musée du Louvre,Paris,"Femme nue, debout, penchée, de trois quarts vers la gauche",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350030817/d0030817-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350030817,200,2026-07-29
50350030818,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Greuze,musée du Louvre,Paris,"Femme nue, debout, de trois quarts à droite, présentant ses mains ouvertes",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350030818/d0030818-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350030818,200,2026-07-29
50350030847,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Rembrandt,musée du Louvre,Paris,Loth et ses filles quittant Sodome,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350030847/d0030847-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350030847,200,2026-07-29
50350030848,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Rembrandt,musée du Louvre,Paris,Texte manuscrit,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350030848/d0030848-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350030848,200,2026-07-29
50350030926,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Claude Lorrain,musée du Louvre,Paris,Paysage avec une construction fortifiée au premier plan,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350030926/d0030926-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350030926,200,2026-07-29
50350031530,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Boucher,musée du Louvre,Paris,"Jeune femme à mi-corps, tenant un oiseau qui becquette sa bouche",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350031530/d0031530-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350031530,200,2026-07-29
50350031531,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Greuze,musée du Louvre,Paris,"Petit garçon en buste, la tête coiffée d'un chapeau",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350031531/d0031531-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350031531,200,2026-07-29
50350031820,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Rubens,musée du Louvre,Paris,Portrait de jeune dame,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350031820/d0031820-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350031820,200,2026-07-29
50350031884,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Salvator Rosa,musée du Louvre,Paris,"Jeune femme pendue à un arbre, devant une toile vierge, et une palette",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350031884/d0031884-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350031884,200,2026-07-29
